#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244626787
#Date Time: 2025-11-05 11:09:09.286
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.096e-05,0.01102712542446921,0.003086015707197095
-4.095e-05,0.02164426746458963,0.006575497857356487
-4.094e-05,0.0181052201178796,-0.01785087719375291
-4.093e-05,0.01102712542447243,-0.003892948593128037
-4.092e-05,0.01456617277117602,0.01355446215767527
-4.091e-05,0.02164426746458963,-0.003892948593121689
-4.09e-05,0.01102712542446921,-0.003892948593121689
-4.089e-05,0.02518331481129,-0.0004034664429638838
-4.088e-05,0.01456617277117602,-0.007382430743281081
-4.087e-05,0.02164426746458963,-0.01087191289344047
-4.086e-05,0.003949030731055598,-0.003892948593121689
-4.085e-05,0.02164426746458802,-0.01436139504359828
-4.084e-05,0.01810522011788282,-0.01087191289344047
-4.083e-05,0.007488078077762405,-0.01785087719375926
-4.082e-05,0.01456617277117602,-0.01436139504359987
-4.081e-05,0.0004099833843568388,-0.01436139504359669
-4.08e-05,0.01810522011787478,-0.007382430743284255
-4.079e-05,0.02518331481129643,0.003086015707197095
-4.078e-05,0.007488078077762405,-0.01087191289344047
-4.077e-05,0.0004099833843600576,-0.01436139504359511
-4.076e-05,0.02518331481128517,-0.003892948593126449
-4.075e-05,0.01456617277117602,-0.0004034664429622969
-4.074e-05,0.01102712542446921,-0.01436139504359987
-4.073e-05,0.01102712542446921,-0.02482984149407804
-4.072e-05,0.01102712542446921,-0.01436139504360463
-4.071e-05,0.007488078077762405,-0.01785087719375926
-4.07e-05,0.000409983384348792,-0.0004034664429622969
-4.069e-05,0.02164426746458963,-0.01087191289344047
-4.068e-05,0.01810522011788282,-0.01785087719376085
-4.067e-05,0.01810522011788282,-0.02134035934391865
-4.066e-05,0.003949030731055598,-0.003892948593121689
-4.065e-05,0.01456617277117602,0.01006498000751588
-4.064e-05,0.01456617277117119,-0.0108719128934373
-4.063e-05,0.003949030731060425,-0.003892948593124863
-4.062e-05,0.01456617277117602,0.003086015707197095
-4.061e-05,0.007488078077762405,-0.02134035934391865
-4.06e-05,0.0216442674645848,-0.03180880579437937
-4.059e-05,0.01102712542447404,0.006575497857339026
-4.058e-05,0.007488078077762405,-0.01087191289344047
-4.057e-05,0.01810522011788282,-0.01087191289344047
-4.056e-05,0.01456617277117602,0.003086015707197095
-4.055e-05,0.01810522011788121,-0.02482984149406535
-4.054e-05,0.003949030731055598,0.003086015707197095
-4.053e-05,0.007488078077762405,-0.02831932364423743
-4.052e-05,0.000409983384348792,-0.0004034664429622969
-4.051e-05,0.0110271254244676,-0.01087191289344206
-4.05e-05,0.007488078077762405,-0.01436139504359987
-4.049e-05,0.000409983384348792,-0.02134035934391865
-4.048e-05,0.01102712542446921,-0.003892948593121689
-4.047e-05,0.0004099833843520107,-0.01785087719375133
-4.046e-05,0.007488078077762405,-0.0004034664429622969
-4.045e-05,0.000409983384348792,-0.007382430743281081
-4.044e-05,0.007488078077762405,-0.02482984149407804
-4.043e-05,0.02872236215799198,-0.007382430743287429
-4.042e-05,0.003949030731066863,-0.0213403593439123
-4.041e-05,0.01456617277117602,0.006575497857356487
-4.04e-05,0.01456617277117602,-0.01087191289344047
-4.039e-05,0.01102712542446921,-0.01785087719375926
-4.038e-05,0.01456617277117441,-0.003892948593128037
-4.037e-05,0.007488078077762405,-0.01785087719375926
-4.036e-05,0.01456617277117602,-0.01785087719375926
-4.035e-05,0.02164426746458963,-0.007382430743281081
-4.034e-05,0.01456617277117119,-0.02831932364423743
-4.033e-05,0.003949030731055598,-0.02831932364423743
-4.032e-05,0.01810522011788282,-0.01436139504359987
-4.031e-05,0.01810522011788282,-0.007382430743281081
-4.03e-05,0.007488078077760796,-0.0004034664429638838
-4.029e-05,0.003949030731055598,-0.003892948593121689
-4.028e-05,0.003949030731055598,-0.02134035934391865
-4.027e-05,-0.00666811130906482,-0.01436139504359987
-4.026e-05,0.01810522011787639,-0.01436139504359828
-4.025e-05,0.003949030731062035,-0.01087191289344206
-4.024e-05,0.007488078077762405,0.006575497857356487
-4.023e-05,0.01102712542446921,-0.007382430743281081
-4.022e-05,0.01456617277117602,-0.01785087719375926
-4.021e-05,0.0004099833843552291,0.01006498000750318
-4.02e-05,0.01456617277117602,-0.01436139504359987
-4.019e-05,-0.003129063962358014,-0.02134035934391865
-4.018e-05,0.007488078077762405,-0.02831932364423743
-4.017e-05,0.0004099833843520103,-0.01436139504360621
-4.016e-05,0.01456617277117602,-0.02482984149407804
-4.015e-05,0.02164426746458963,-0.01436139504359987
-4.014e-05,0.01810522011788282,-0.01436139504359987
-4.013e-05,-0.003129063962348358,-0.01087191289344206
-4.012e-05,0.01810522011788282,-0.01436139504359987
-4.011e-05,0.007488078077762405,-0.01087191289344047
-4.01e-05,0.01810522011788282,0.003086015707197095
-4.009e-05,-0.01374620600246717,-0.003892948593128037
-4.008e-05,0.01102712542445794,-0.01785087719375291
-4.007e-05,0.007488078077762405,-0.01785087719375926
-4.006e-05,0.01456617277117602,-0.003892948593121689
-4.005e-05,-0.003129063962348358,-0.01087191289344047
-4.004e-05,0.01810522011787317,-0.01087191289344047
-4.003e-05,0.007488078077762405,-0.0004034664429622969
