#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244626787
#Date Time: 2025-10-31 12:35:20.802
#Sample rate: 4264.03Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.9688021751594745,0.003949030731055598,4.012501006240339
-0.9685676551594745,0.003949030731055598,4.012501006240339
-0.9683331351594746,0.003949030731055598,4.012501006240339
-0.9680986151594746,0.003949030731055598,4.012501006240339
-0.9678640951594746,0.003949030731055598,4.012501006240339
-0.9676295751594746,0.003949030731055598,4.012501006240339
-0.9673950551594745,0.003949030731055598,4.012501006240339
-0.9671605351594745,0.003949030731055598,4.012501006240339
-0.9669260151594745,0.003949030731055598,4.012501006240339
-0.9666914951594746,0.003949030731055598,4.012501006240339
-0.9664569751594746,0.003949030731055598,4.012501006240339
-0.9662224551594746,0.003949030731055598,4.012501006240339
-0.9659879351594746,0.003949030731055598,4.012501006240339
-0.9657534151594745,0.003949030731055598,4.012501006240339
-0.9655188951594745,0.003949030731055598,4.012501006240339
-0.9652843751594745,0.003949030731055598,4.012501006240339
-0.9650498551594746,0.003949030731055598,4.012501006240339
-0.9648153351594746,0.003949030731055598,4.012501006240339
-0.9645808151594746,0.003949030731055598,4.012501006240339
-0.9643462951594746,0.003949030731055598,4.012501006240339
-0.9641117751594745,0.003949030731055598,4.012501006240339
-0.9638772551594745,0.003949030731055598,4.012501006240339
-0.9636427351594745,0.003949030731055598,4.012501006240339
-0.9634082151594746,0.003949030731055598,4.012501006240339
-0.9631736951594746,0.003949030731055598,4.012501006240339
-0.9629391751594746,0.003949030731055598,4.012501006240339
-0.9627046551594746,0.003949030731055598,4.012501006240339
-0.9624701351594745,0.003949030731055598,4.012501006240339
-0.9622356151594745,0.007488078077762405,4.012501006240339
-0.9620010951594745,0.003949030731055598,4.012501006240339
-0.9617665751594746,0.003949030731055598,4.012501006240339
-0.9615320551594746,0.003949030731055598,4.012501006240339
-0.9612975351594746,0.003949030731055598,4.012501006240339
-0.9610630151594746,0.007488078077762405,4.012501006240339
-0.9608284951594745,0.003949030731055598,4.012501006240339
-0.9605939751594745,0.003949030731055598,4.012501006240339
-0.9603594551594745,0.003949030731055598,4.012501006240339
-0.9601249351594746,0.003949030731055598,4.012501006240339
-0.9598904151594746,0.003949030731055598,4.012501006240339
-0.9596558951594746,0.003949030731055598,4.012501006240339
-0.9594213751594746,0.003949030731055598,4.012501006240339
-0.9591868551594745,0.003949030731055598,4.012501006240339
-0.9589523351594745,0.003949030731055598,4.012501006240339
-0.9587178151594745,0.003949030731055598,4.012501006240339
-0.9584832951594746,0.003949030731055598,4.012501006240339
-0.9582487751594746,0.003949030731055598,4.012501006240339
-0.9580142551594746,0.003949030731055598,4.012501006240339
-0.9577797351594746,0.003949030731055598,4.012501006240339
-0.9575452151594745,0.003949030731055598,4.015990488390498
-0.9573106951594745,0.003949030731055598,4.012501006240339
-0.9570761751594745,0.003949030731055598,4.012501006240339
-0.9568416551594746,0.003949030731055598,4.012501006240339
-0.9566071351594746,0.003949030731055598,4.012501006240339
-0.9563726151594746,0.003949030731055598,4.012501006240339
-0.9561380951594746,0.003949030731055598,4.012501006240339
-0.9559035751594746,0.003949030731055598,4.015990488390498
-0.9556690551594745,0.003949030731055598,4.015990488390498
-0.9554345351594745,0.003949030731055598,4.012501006240339
-0.9552000151594746,0.003949030731055598,4.012501006240339
-0.9549654951594746,0.003949030731055598,4.012501006240339
-0.9547309751594746,0.003949030731055598,4.012501006240339
-0.9544964551594746,0.003949030731055598,4.012501006240339
-0.9542619351594746,0.003949030731055598,4.012501006240339
-0.9540274151594745,0.003949030731055598,4.012501006240339
-0.9537928951594745,0.003949030731055598,4.012501006240339
-0.9535583751594746,0.003949030731055598,4.012501006240339
-0.9533238551594746,0.003949030731055598,4.012501006240339
-0.9530893351594746,0.003949030731055598,4.012501006240339
-0.9528548151594746,0.003949030731055598,4.012501006240339
-0.9526202951594746,0.003949030731055598,4.012501006240339
-0.9523857751594745,0.003949030731055598,4.012501006240339
-0.9521512551594745,0.003949030731055598,4.012501006240339
-0.9519167351594746,0.003949030731055598,4.012501006240339
-0.9516822151594746,0.003949030731055598,4.012501006240339
-0.9514476951594746,0.003949030731055598,4.012501006240339
-0.9512131751594746,0.003949030731055598,4.012501006240339
-0.9509786551594746,0.003949030731055598,4.012501006240339
-0.9507441351594745,0.003949030731055598,4.012501006240339
-0.9505096151594745,0.003949030731055598,4.012501006240339
-0.9502750951594746,0.003949030731055598,4.012501006240339
-0.9500405751594746,0.003949030731055598,4.012501006240339
-0.9498060551594746,0.003949030731055598,4.012501006240339
-0.9495715351594746,0.003949030731055598,4.012501006240339
-0.9493370151594746,0.003949030731055598,4.012501006240339
-0.9491024951594745,0.003949030731055598,4.012501006240339
-0.9488679751594745,0.003949030731055598,4.012501006240339
-0.9486334551594746,0.003949030731055598,4.012501006240339
-0.9483989351594746,0.003949030731055598,4.012501006240339
-0.9481644151594746,0.003949030731055598,4.012501006240339
-0.9479298951594746,0.003949030731055598,4.012501006240339
-0.9476953751594746,0.003949030731055598,4.012501006240339
-0.9474608551594745,0.003949030731055598,4.012501006240339
-0.9472263351594745,0.003949030731055598,4.012501006240339
-0.9469918151594746,0.003949030731055598,4.012501006240339
-0.9467572951594746,0.003949030731055598,4.012501006240339
-0.9465227751594746,0.003949030731055598,4.012501006240339
-0.9462882551594746,0.003949030731055598,4.012501006240339
-0.9460537351594746,0.003949030731055598,4.012501006240339
-0.9458192151594745,0.003949030731055598,4.012501006240339
-0.9455846951594745,0.003949030731055598,4.012501006240339
-0.9453501751594746,0.003949030731055598,4.012501006240339
-0.9451156551594746,0.003949030731055598,4.012501006240339
-0.9448811351594746,0.003949030731055598,4.012501006240339
