Time (s)	Channel 1 (V)
-0.2925817650645134	6.0764962995293335
-0.29249631506451335	6.0764962995293335
-0.29241086506451336	6.0764962995293335
-0.29232541506451337	6.072957252182627
-0.2922399650645134	6.0694182048359195
-0.2921545150645134	6.0694182048359195
-0.29206906506451336	6.0658791574892135
-0.29198361506451337	6.0658791574892135
-0.2918981650645134	6.0658791574892135
-0.2918127150645134	6.058801062795803
-0.29172726506451335	6.055262015449092
-0.29164181506451337	6.051722968102386
-0.2915563650645134	6.04818392075568
-0.2914709150645134	6.04818392075568
-0.29138546506451335	6.048183920755681
-0.29130001506451336	6.051722968102386
-0.2912145650645134	6.051722968102386
-0.2911291150645134	6.051722968102386
-0.29104366506451335	6.051722968102387
-0.29095821506451336	6.0552620154490935
-0.29087276506451337	6.051722968102386
-0.2907873150645134	6.04818392075568
-0.2907018650645134	6.044644873408974
-0.29061641506451336	6.041105826062266
-0.29053096506451337	6.037566778715559
-0.2904455150645134	6.026949636675438
-0.2903600650645134	6.016332494635322
-0.29027461506451335	6.002176305248487
-0.29018916506451337	5.995098210555077
-0.2901037150645134	5.99155916320837
-0.2900182650645134	5.956168689741302
-0.28993281506451335	5.949090595047872
-0.28984736506451336	5.9137001215808205
-0.2897619150645134	5.853536316686805
-0.2896764650645134	5.835841079953271
-0.28959101506451335	5.768599180365808
-0.28950556506451336	5.694279186084998
-0.2894201150645134	5.634115381190982
-0.2893346650645134	5.552717292216727
-0.2892492150645134	5.499631582016148
-0.28916376506451336	5.4323896824286955
-0.28907831506451337	5.379303972228093
-0.2889928650645134	5.319140167334077
-0.2889074150645134	5.28021064652032
-0.28882196506451335	5.212968746932869
-0.28873651506451337	5.205890652239459
-0.2886510650645134	5.212968746932873
-0.2885656150645134	5.212968746932873
-0.28848016506451335	5.209429699586166
-0.28839471506451336	5.209429699586166
-0.2883092650645134	5.212968746932873
-0.2882238150645134	5.212968746932873
-0.28813836506451335	5.212968746932873
-0.28805291506451336	5.212968746932873
-0.2879674650645134	5.21650779427958
-0.2878820150645134	5.212968746932873
-0.2877965650645134	5.216507794279578
-0.28771111506451336	5.21650779427958
-0.28762566506451337	5.21650779427958
-0.2875402150645134	5.220046841626287
-0.2874547650645134	5.220046841626287
-0.28736931506451335	5.223585888972993
-0.28728386506451337	5.223585888972993
-0.2871984150645134	5.227124936319701
-0.2871129650645134	5.227124936319701
-0.28702751506451335	5.227124936319701
-0.28694206506451336	5.227124936319701
-0.2868566150645134	5.227124936319701
-0.2867711650645134	5.227124936319701
-0.28668571506451335	5.227124936319701
-0.28660026506451336	5.227124936319701
-0.2865148150645134	5.227124936319701
-0.2864293650645134	5.227124936319701
-0.2863439150645134	5.227124936319701
-0.28625846506451336	5.230663983666407
-0.28617301506451337	5.230663983666407
-0.2860875650645134	5.230663983666407
-0.2860021150645134	5.230663983666407
-0.28591666506451335	5.230663983666407
-0.28583121506451337	5.230663983666407
-0.2857457650645134	5.230663983666407
-0.2856603150645134	5.227124936319701
-0.28557486506451335	5.230663983666407
-0.28548941506451336	5.230663983666407
-0.2854039650645134	5.230663983666407
-0.2853185150645134	5.230663983666407
-0.28523306506451335	5.227124936319701
-0.28514761506451336	5.227124936319701
-0.2850621650645134	5.227124936319701
-0.2849767150645134	5.227124936319701
-0.2848912650645134	5.227124936319701
-0.28480581506451336	5.230663983666407
-0.28472036506451337	5.230663983666407
-0.2846349150645134	5.230663983666407
-0.2845494650645134	5.230663983666407
-0.28446401506451335	5.230663983666407
-0.28437856506451337	5.230663983666407
-0.2842931150645134	5.230663983666407
-0.2842076650645134	5.230663983666407
-0.28412221506451335	5.227124936319701
-0.28403676506451336	5.227124936319701
-0.2839513150645134	5.227124936319701
-0.2838658650645134	5.227124936319701
-0.28378041506451335	5.227124936319701
-0.28369496506451336	5.227124936319701
-0.2836095150645134	5.227124936319701
-0.2835240650645134	5.227124936319701
-0.2834386150645134	5.227124936319701
-0.28335316506451336	5.227124936319701
-0.28326771506451337	5.227124936319701
-0.2831822650645134	5.227124936319701
-0.2830968150645134	5.223585888972995
-0.28301136506451335	5.223585888972993
-0.28292591506451337	5.223585888972993
-0.2828404650645134	5.223585888972993
-0.2827550150645134	5.223585888972993
-0.28266956506451335	5.223585888972993
-0.28258411506451336	5.223585888972993
-0.2824986650645134	5.220046841626287
-0.2824132150645134	5.220046841626287
-0.28232776506451335	5.220046841626289
-0.28224231506451336	5.223585888972993
-0.2821568650645134	5.223585888972993
-0.2820714150645134	5.223585888972993
-0.2819859650645134	5.223585888972993
-0.28190051506451336	5.220046841626287
-0.28181506506451337	5.220046841626287
-0.2817296150645134	5.220046841626287
-0.2816441650645134	5.220046841626287
-0.28155871506451335	5.220046841626287
-0.28147326506451337	5.220046841626287
-0.2813878150645134	5.220046841626287
-0.2813023650645134	5.220046841626287
-0.28121691506451335	5.220046841626287
-0.28113146506451336	5.220046841626287
-0.2810460150645134	5.220046841626287
-0.2809605650645134	5.223585888972993
-0.28087511506451335	5.223585888972993
-0.28078966506451336	5.223585888972993
-0.2807042150645134	5.227124936319701
-0.2806187650645134	5.241281125706527
-0.2805333150645134	5.241281125706527
-0.28044786506451336	5.244820173053235
-0.28036241506451337	5.2695935044801825
-0.2802769650645134	5.244820173053235
-0.2801915150645134	5.036016379597627
-0.28010606506451335	4.912149722462795
-0.28002061506451337	4.880298296342433
-0.2799351650645134	4.851985917568779
-0.2798497150645134	4.844907822875369
-0.27976426506451335	4.830751633488536
-0.27967881506451336	4.827212586141831
-0.2795933650645134	4.820134491448417
-0.2795079150645134	4.827212586141831
-0.27942246506451335	4.827212586141833
-0.27933701506451336	4.830751633488537
-0.2792515650645134	4.834290680835245
-0.2791661150645134	4.834290680835245
-0.2790806650645134	4.834290680835245
-0.27899521506451336	4.841368775528658
-0.27890976506451337	4.837829728181951
-0.2788243150645134	4.830751633488537
-0.2787388650645134	4.830751633488537
-0.27865341506451335	4.841368775528658
-0.27856796506451337	4.848446870222071
-0.2784825150645134	4.859064012262192
-0.2783970650645134	4.866142106955603
-0.27831161506451335	4.873220201649023
-0.27822616506451336	4.880298296342433
-0.2781407150645134	4.887376391035847
-0.2780552650645134	4.890915438382553
-0.27796981506451335	4.887376391035845
-0.27788436506451336	4.88383734368914
-0.2777989150645134	4.887376391035847
-0.2777134650645134	4.890915438382553
-0.2776280150645134	4.890915438382553
-0.27754256506451336	4.912149722462795
-0.27745711506451337	4.929844959196329
-0.2773716650645134	4.9687744800101035
-0.2772862150645134	5.039555426944208
-0.27720076506451335	5.1280316106119095
-0.27711531506451337	5.212968746932873
-0.2770298650645134	5.223585888972993
-0.2769444150645134	5.223585888972993
-0.27685896506451335	5.220046841626287
-0.27677351506451336	5.220046841626287
-0.2766880650645134	5.21650779427958
-0.2766026150645134	5.212968746932873
-0.27651716506451335	5.212968746932873
-0.27643171506451336	5.212968746932873
-0.2763462650645134	5.212968746932873
-0.2762608150645134	5.209429699586166
-0.2761753650645134	5.209429699586166
-0.27608991506451336	5.209429699586166
-0.27600446506451337	5.209429699586166
-0.2759190150645134	5.209429699586166
-0.2758335650645134	5.209429699586166
-0.27574811506451335	5.209429699586166
-0.27566266506451337	5.205890652239459
-0.2755772150645134	5.209429699586166
-0.2754917650645134	5.205890652239461
-0.27540631506451335	5.205890652239459
-0.27532086506451336	5.205890652239459
-0.2752354150645134	5.205890652239459
-0.2751499650645134	5.205890652239459
-0.27506451506451335	5.205890652239459
-0.27497906506451336	5.205890652239459
-0.2748936150645134	5.202351604892753
-0.2748081650645134	5.202351604892753
-0.2747227150645134	5.202351604892753
-0.27463726506451336	5.198812557546045
-0.27455181506451337	5.195273510199339
-0.2744663650645134	5.195273510199339
-0.2743809150645134	5.191734462852634
-0.27429546506451336	5.191734462852632
-0.27421001506451337	5.191734462852632
-0.2741245650645134	5.191734462852632
-0.2740391150645134	5.209429699586158
-0.27395366506451335	5.481936345282748
-0.27386821506451337	5.828762985259857
-0.2737827650645134	6.090652488916161
-0.2736973150645134	6.072957252182627
-0.27361186506451335	6.072957252182632
-0.27352641506451336	6.083574394222747
-0.2734409650645134	6.090652488916161
-0.2733555150645134	6.094191536262867
-0.2732700650645134	6.094191536262867
-0.27318461506451336	6.090652488916161
-0.27309916506451337	6.090652488916161
-0.2730137150645134	6.083574394222747
-0.2729282650645134	6.083574394222747
-0.27284281506451336	6.083574394222747
-0.27275736506451337	6.08003534687604
-0.2726719150645134	6.08003534687604
-0.2725864650645134	6.08003534687604
-0.27250101506451335	6.076496299529332
-0.27241556506451337	6.072957252182627
-0.2723301150645134	6.0694182048359195
-0.2722446650645134	6.0694182048359195
-0.27215921506451335	6.069418204835918
-0.27207376506451336	6.0658791574892135
-0.2719883150645134	6.0658791574892135
-0.2719028650645134	6.0623401101425065
-0.2718174150645134	6.058801062795801
-0.27173196506451336	6.0552620154490935
-0.27164651506451337	6.051722968102386
-0.2715610650645134	6.051722968102386
-0.2714756150645134	6.051722968102386
-0.27139016506451336	6.051722968102386
-0.27130471506451337	6.051722968102386
-0.2712192650645134	6.051722968102386
-0.2711338150645134	6.051722968102386
-0.27104836506451335	6.055262015449092
-0.27096291506451337	6.051722968102386
-0.2708774650645134	6.051722968102386
-0.2707920150645134	6.04818392075568
-0.27070656506451335	6.048183920755678
-0.27062111506451336	6.044644873408973
-0.2705356650645134	6.037566778715559
-0.2704502150645134	6.026949636675438
-0.2703647650645134	6.016332494635322
-0.27027931506451336	6.005715352595198
-0.27019386506451337	5.988020115861664
-0.2701084150645134	5.973863926474836
-0.2700229650645134	5.952629642394605
-0.26993751506451336	5.945551547701182
-0.26985206506451337	5.920778216274234
-0.2697666150645134	5.860614411380219
-0.2696811650645134	5.839380127299987
-0.26959571506451335	5.768599180365808
-0.26951026506451337	5.694279186084998
-0.2694248150645134	5.641193475884396
-0.2693393650645134	5.556256339563433
-0.26925391506451335	5.510248724056213
-0.26916846506451336	5.4394677771221085
-0.2690830150645134	5.3828430195748
-0.2689975650645134	5.329757309374198
-0.2689121150645134	5.273132551826914
-0.26882666506451336	5.227124936319701
-0.2687412150645134	5.202351604892753
-0.2686557650645134	5.209429699586166
-0.2685703150645134	5.209429699586166
-0.26848486506451336	5.209429699586166
-0.26839941506451337	5.209429699586166
-0.2683139650645134	5.212968746932873
-0.2682285150645134	5.212968746932873
-0.26814306506451335	5.212968746932873
-0.26805761506451337	5.212968746932873
-0.2679721650645134	5.212968746932873
-0.2678867150645134	5.212968746932873
-0.26780126506451335	5.212968746932875
-0.26771581506451336	5.21650779427958
-0.2676303650645134	5.220046841626287
-0.2675449150645134	5.223585888972993
-0.2674594650645134	5.223585888972993
-0.26737401506451336	5.223585888972993
-0.2672885650645134	5.227124936319701
-0.2672031150645134	5.227124936319701
-0.2671176650645134	5.227124936319701
-0.26703221506451336	5.227124936319701
-0.26694676506451337	5.227124936319701
-0.2668613150645134	5.230663983666407
-0.2667758650645134	5.2271249363197025
-0.26669041506451335	5.227124936319701
-0.26660496506451337	5.227124936319701
-0.2665195150645134	5.227124936319701
-0.2664340650645134	5.227124936319701
-0.26634861506451335	5.227124936319701
-0.26626316506451336	5.227124936319701
-0.2661777150645134	5.227124936319701
-0.2660922650645134	5.230663983666407
-0.26600681506451335	5.230663983666407
-0.26592136506451336	5.230663983666407
-0.2658359150645134	5.230663983666407
-0.2657504650645134	5.230663983666407
-0.2656650150645134	5.230663983666407
-0.26557956506451336	5.230663983666407
-0.26549411506451337	5.230663983666407
-0.2654086650645134	5.227124936319701
-0.2653232150645134	5.227124936319701
-0.26523776506451335	5.227124936319701
-0.26515231506451337	5.227124936319701
-0.2650668650645134	5.227124936319701
-0.2649814150645134	5.227124936319701
-0.26489596506451335	5.227124936319701
-0.26481051506451336	5.227124936319701
-0.2647250650645134	5.230663983666407
-0.2646396150645134	5.230663983666407
-0.26455416506451335	5.230663983666407
-0.26446871506451336	5.230663983666407
-0.2643832650645134	5.227124936319701
-0.2642978150645134	5.227124936319701
-0.2642123650645134	5.227124936319701
-0.26412691506451336	5.227124936319701
-0.26404146506451337	5.227124936319701
-0.2639560150645134	5.227124936319701
-0.2638705650645134	5.227124936319701
-0.26378511506451335	5.227124936319701
-0.26369966506451337	5.227124936319701
-0.2636142150645134	5.227124936319701
-0.2635287650645134	5.227124936319701
-0.26344331506451335	5.227124936319699
-0.26335786506451336	5.223585888972993
-0.2632724150645134	5.227124936319701
-0.2631869650645134	5.227124936319701
-0.26310151506451335	5.223585888972993
-0.26301606506451336	5.223585888972993
-0.2629306150645134	5.223585888972993
-0.2628451650645134	5.223585888972993
-0.2627597150645134	5.223585888972993
-0.26267426506451336	5.223585888972993
-0.26258881506451337	5.223585888972993
-0.2625033650645134	5.223585888972993
-0.2624179150645134	5.223585888972993
-0.26233246506451335	5.220046841626287
-0.26224701506451337	5.220046841626287
-0.2621615650645134	5.220046841626287
-0.2620761150645134	5.220046841626287
-0.26199066506451335	5.220046841626287
-0.26190521506451336	5.220046841626287
-0.2618197650645134	5.220046841626287
-0.2617343150645134	5.220046841626287
-0.26164886506451335	5.216507794279582
-0.26156341506451336	5.220046841626287
-0.2614779650645134	5.220046841626287
-0.2613925150645134	5.220046841626287
-0.2613070650645134	5.220046841626287
-0.26122161506451336	5.220046841626287
-0.26113616506451337	5.220046841626287
-0.2610507150645134	5.220046841626287
-0.2609652650645134	5.220046841626287
-0.26087981506451335	5.220046841626287
-0.26079436506451337	5.220046841626287
-0.2607089150645134	5.223585888972993
-0.2606234650645134	5.241281125706527
-0.26053801506451335	5.241281125706527
-0.26045256506451336	5.241281125706527
-0.2603671150645134	5.262515409786769
-0.2602816650645134	5.248359220399941
-0.26019621506451335	5.064328758371119
-0.26011076506451336	4.915688769809501
-0.2600253150645134	4.880298296342433
-0.2599398650645134	4.855524964915485
-0.2598544150645134	4.8413687755286645
-0.25976896506451336	4.830751633488537
-0.25968351506451337	4.823673538795124
-0.2595980650645134	4.823673538795124
-0.2595126150645134	4.82721258614183
-0.25942716506451335	4.827212586141833
-0.25934171506451337	4.830751633488537
-0.2592562650645134	4.834290680835245
-0.2591708150645134	4.834290680835245
-0.25908536506451335	4.834290680835247
-0.25899991506451336	4.837829728181951
-0.2589144650645134	4.837829728181951
-0.2588290150645134	4.834290680835245
-0.25874356506451335	4.834290680835247
-0.25865811506451336	4.837829728181951
-0.2585726650645134	4.844907822875365
-0.2584872150645134	4.855524964915485
-0.2584017650645134	4.866142106955602
-0.25831631506451336	4.873220201649019
-0.25823086506451337	4.88383734368914
-0.2581454150645134	4.890915438382553
-0.2580599650645134	4.890915438382553
-0.25797451506451335	4.883837343689142
-0.25788906506451337	4.887376391035847
-0.2578036150645134	4.887376391035847
-0.2577181650645134	4.887376391035847
-0.25763271506451335	4.897993533075973
-0.25754726506451336	4.912149722462795
-0.2574618150645134	4.922766864502915
-0.2573763650645134	4.958157337969983
-0.25729091506451335	5.039555426944277
-0.25720546506451336	5.120953515918496
-0.2571200150645134	5.205890652239459
-0.2570345650645134	5.223585888972993
-0.2569491150645134	5.223585888972993
-0.25686366506451336	5.220046841626287
-0.25677821506451337	5.220046841626287
-0.2566927650645134	5.21650779427958
-0.2566073150645134	5.21650779427958
-0.25652186506451335	5.212968746932873
-0.25643641506451337	5.212968746932873
-0.2563509650645134	5.212968746932873
-0.2562655150645134	5.209429699586166
-0.25618006506451335	5.209429699586166
-0.25609461506451336	5.209429699586166
-0.2560091650645134	5.209429699586166
-0.2559237150645134	5.209429699586166
-0.25583826506451335	5.209429699586166
-0.25575281506451336	5.209429699586166
-0.2556673650645134	5.205890652239459
-0.2555819150645134	5.205890652239459
-0.2554964650645134	5.205890652239459
-0.25541101506451336	5.205890652239459
-0.25532556506451337	5.205890652239459
-0.2552401150645134	5.205890652239459
-0.2551546650645134	5.205890652239459
-0.25506921506451335	5.205890652239459
-0.25498376506451337	5.205890652239459
-0.2548983150645134	5.202351604892753
-0.2548128650645134	5.202351604892753
-0.25472741506451335	5.202351604892751
-0.25464196506451336	5.198812557546045
-0.2545565150645134	5.195273510199339
-0.2544710650645134	5.195273510199339
-0.25438561506451335	5.195273510199339
-0.25430016506451336	5.195273510199339
-0.2542147150645134	5.198812557546045
-0.2541292650645134	5.195273510199339
-0.2540438150645134	5.202351604892749
-0.25395836506451336	5.474858250589177
-0.25387291506451337	5.828762985259857
-0.2537874650645134	6.090652488916161
-0.2537020150645134	6.065879157489225
-0.25361656506451336	6.076496299529337
-0.25353111506451337	6.083574394222747
-0.2534456650645134	6.090652488916161
-0.2533602150645134	6.094191536262867
-0.25327476506451335	6.094191536262866
-0.25318931506451336	6.090652488916161
-0.2531038650645134	6.090652488916161
-0.2530184150645134	6.087113441569453
-0.25293296506451335	6.083574394222747
-0.25284751506451336	6.083574394222747
-0.2527620650645134	6.08003534687604
-0.2526766150645134	6.08003534687604
-0.2525911650645134	6.076496299529335
-0.25250571506451336	6.0764962995293335
-0.25242026506451337	6.072957252182627
-0.2523348150645134	6.0694182048359195
-0.2522493650645134	6.0694182048359195
-0.25216391506451336	6.0694182048359195
-0.25207846506451337	6.0694182048359195
-0.2519930150645134	6.0658791574892135
-0.2519075650645134	6.0658791574892135
-0.25182211506451335	6.062340110142505
-0.25173666506451337	6.0588010627957996
-0.2516512150645134	6.0552620154490935
-0.2515657650645134	6.051722968102386
-0.25148031506451335	6.04818392075568
-0.25139486506451336	6.04818392075568
-0.2513094150645134	6.051722968102386
-0.2512239650645134	6.051722968102386
-0.2511385150645134	6.051722968102386
-0.25105306506451336	6.0552620154490935
-0.25096761506451337	6.0552620154490935
-0.2508821650645134	6.0552620154490935
-0.2507967150645134	6.048183920755683
-0.25071126506451336	6.048183920755676
-0.25062581506451337	6.041105826062266
-0.2505403650645134	6.030488684022146
-0.2504549150645134	6.019871541982029
-0.25036946506451335	6.016332494635316
-0.25028401506451337	6.012793447288612
-0.2501985650645134	5.995098210555077
-0.2501131150645134	5.973863926474836
-0.25002766506451335	5.977402973821525
-0.24994221506451333	5.938473453007768
-0.24985676506451335	5.906622026887407
-0.24977131506451336	5.878309648113753
-0.24968586506451337	5.821684890566469
-0.24960041506451333	5.779216322405961
-0.24951496506451334	5.708435375471826
-0.24942951506451336	5.641193475884396
-0.24934406506451337	5.563334434256882
-0.24925861506451333	5.5067096767095105
-0.24917316506451334	5.4465458718155215
-0.24908771506451335	5.3828430195748
-0.24900226506451337	5.329757309374222
-0.24891681506451332	5.280210646520277
-0.24883136506451334	5.223585888972993
-0.24874591506451335	5.202351604892753
-0.24866046506451336	5.209429699586166
-0.24857501506451332	5.212968746932871
-0.24848956506451333	5.209429699586166
-0.24840411506451335	5.209429699586166
-0.24831866506451336	5.209429699586166
-0.24823321506451337	5.212968746932871
-0.24814776506451333	5.212968746932873
-0.24806231506451334	5.212968746932873
-0.24797686506451336	5.212968746932873
-0.24789141506451337	5.216507794279578
-0.24780596506451333	5.21650779427958
-0.24772051506451334	5.21650779427958
-0.24763506506451335	5.21650779427958
-0.24754961506451337	5.220046841626285
-0.24746416506451333	5.223585888972993
-0.24737871506451334	5.223585888972993
-0.24729326506451335	5.223585888972993
-0.24720781506451336	5.227124936319701
-0.24712236506451332	5.227124936319701
-0.24703691506451333	5.227124936319701
-0.24695146506451335	5.227124936319701
-0.24686601506451336	5.227124936319701
-0.24678056506451337	5.227124936319701
-0.24669511506451333	5.230663983666407
-0.24660966506451334	5.227124936319701
-0.24652421506451336	5.227124936319701
-0.24643876506451337	5.227124936319701
-0.24635331506451333	5.227124936319701
-0.24626786506451334	5.227124936319701
-0.24618241506451335	5.230663983666407
-0.24609696506451337	5.230663983666407
-0.24601151506451333	5.230663983666407
-0.24592606506451334	5.230663983666407
-0.24584061506451335	5.230663983666407
-0.24575516506451336	5.230663983666407
-0.24566971506451332	5.230663983666407
-0.24558426506451334	5.230663983666407
-0.24549881506451335	5.227124936319701
-0.24541336506451336	5.227124936319701
-0.24532791506451337	5.227124936319701
-0.24524246506451333	5.227124936319701
-0.24515701506451335	5.227124936319701
-0.24507156506451336	5.227124936319701
-0.24498611506451337	5.227124936319701
-0.24490066506451333	5.230663983666407
-0.24481521506451334	5.227124936319701
-0.24472976506451335	5.227124936319701
-0.24464431506451337	5.227124936319701
-0.24455886506451333	5.230663983666407
-0.24447341506451334	5.230663983666407
-0.24438796506451335	5.230663983666407
-0.24430251506451336	5.230663983666407
-0.24421706506451332	5.227124936319701
-0.24413161506451334	5.227124936319701
-0.24404616506451335	5.227124936319701
-0.24396071506451336	5.227124936319701
-0.24387526506451337	5.230663983666405
-0.24378981506451333	5.227124936319701
-0.24370436506451335	5.227124936319701
-0.24361891506451336	5.223585888972993
-0.24353346506451337	5.227124936319699
-0.24344801506451333	5.227124936319701
-0.24336256506451334	5.227124936319701
-0.24327711506451336	5.227124936319701
-0.24319166506451337	5.223585888972995
-0.24310621506451333	5.227124936319701
-0.24302076506451334	5.227124936319701
-0.24293531506451335	5.223585888972993
-0.24284986506451336	5.223585888972993
-0.24276441506451332	5.223585888972993
-0.24267896506451334	5.223585888972993
-0.24259351506451335	5.223585888972993
-0.24250806506451336	5.223585888972993
-0.24242261506451337	5.223585888972993
-0.24233716506451333	5.220046841626287
-0.24225171506451335	5.223585888972993
-0.24216626506451336	5.223585888972993
-0.24208081506451337	5.223585888972993
-0.24199536506451333	5.220046841626287
-0.24190991506451334	5.220046841626287
-0.24182446506451336	5.220046841626287
-0.24173901506451337	5.220046841626287
-0.24165356506451333	5.220046841626287
-0.24156811506451334	5.220046841626287
-0.24148266506451335	5.220046841626287
-0.24139721506451337	5.220046841626287
-0.24131176506451332	5.220046841626287
-0.24122631506451334	5.220046841626287
-0.24114086506451335	5.223585888972993
-0.24105541506451336	5.223585888972993
-0.24096996506451338	5.223585888972993
-0.24088451506451333	5.223585888972993
-0.24079906506451335	5.223585888972993
-0.24071361506451336	5.227124936319701
-0.24062816506451337	5.241281125706521
-0.24054271506451333	5.244820173053235
-0.24045726506451334	5.244820173053235
-0.24037181506451336	5.258976362440062
-0.24028636506451337	5.262515409786767
-0.24020091506451333	5.085563042451352
-0.24011546506451334	4.919227817156209
-0.24003001506451335	4.887376391035847
-0.23994456506451337	4.859064012262192
-0.23985911506451332	4.83782972818195
-0.23977366506451334	4.834290680835245
-0.23968821506451335	4.823673538795124
-0.23960276506451336	4.820134491448417
-0.23951731506451338	4.823673538795123
-0.23943186506451333	4.827212586141831
-0.23934641506451335	4.827212586141831
-0.23926096506451336	4.830751633488537
-0.23917551506451337	4.830751633488537
-0.23909006506451333	4.834290680835245
-0.23900461506451334	4.834290680835245
-0.23891916506451336	4.837829728181951
-0.23883371506451337	4.837829728181951
