#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244626787
#Date Time: 2025-11-05 14:45:30.746
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.096e-05,0.03226140950471005,0.6905139992885974
-4.095e-05,0.03933950419812366,0.6556191777870034
-4.094e-05,0.04641759889153083,0.6905139992885878
-4.093e-05,0.03226140950471649,0.6695771063876506
-4.092e-05,0.02518331481129643,0.6765560706879598
-4.091e-05,0.03580045685141686,0.669577106387641
-4.09e-05,0.04995664623824408,0.6835350349882786
-4.089e-05,0.04641759889153888,0.6695771063876473
-4.088e-05,0.04641759889153727,0.6940034814387568
-4.087e-05,0.02872236215800324,0.6870245171384379
-4.086e-05,0.02164426746458963,0.6591086599371628
-4.085e-05,-0.006668111309045507,0.673066588537802
-4.084e-05,0.03580045685141686,0.6765560706879598
-4.083e-05,0.02518331481129643,0.6940034814387568
-4.082e-05,0.03226140950471005,0.6765560706879598
-4.081e-05,0.03226140950469718,0.6765560706879582
-4.08e-05,0.003949030731068472,0.673066588537802
-4.079e-05,0.02164426746458963,0.6765560706879598
-4.078e-05,0.01456617277117602,0.6765560706879598
-4.077e-05,0.03226140950471649,0.680045552838124
-4.076e-05,0.04641759889153083,0.6905139992885926
-4.075e-05,0.02518331481129643,0.6905139992885974
-4.074e-05,0.01810522011788282,0.6765560706879598
-4.073e-05,0.03933950419812366,0.6556191777870034
-4.072e-05,0.02872236215800807,0.6521296956368456
-4.071e-05,0.03933950419812366,0.6940034814387568
-4.07e-05,0.02518331481129643,0.6905139992885974
-4.069e-05,0.02518331481129643,0.6800455528381192
-4.068e-05,0.02872236215800485,0.680045552838124
-4.067e-05,0.03226140950471005,0.6905139992885974
-4.066e-05,0.03580045685141686,0.6765560706879598
-4.065e-05,0.007488078077762405,0.6800455528381192
-4.064e-05,0.02518331481129482,0.6660876242374911
-4.063e-05,0.02164426746459124,0.6870245171384284
-4.062e-05,0.04641759889153727,0.6905139992885974
-4.061e-05,0.02164426746458963,0.6800455528381192
-4.06e-05,0.03933950419811561,0.6835350349882675
-4.059e-05,0.02164426746459767,0.6591086599371739
-4.058e-05,0.04287855154483047,0.6870245171384379
-4.057e-05,0.02872236215800324,0.6835350349882786
-4.056e-05,0.02518331481129643,0.6940034814387568
-4.055e-05,0.01456617277118085,0.6695771063876521
-4.054e-05,0.04287855154483047,0.6870245171384379
-4.053e-05,0.01810522011788282,0.6800455528381192
-4.052e-05,0.01102712542446921,0.6940034814387568
-4.051e-05,0.032261409504702,0.6730665885378068
-4.05e-05,0.01456617277117602,0.6870245171384379
-4.049e-05,0.02872236215800324,0.6660876242374816
-4.048e-05,0.03580045685141686,0.6835350349882786
-4.047e-05,0.02164426746459285,0.6556191777870113
-4.046e-05,0.02872236215800324,0.6730665885378004
-4.045e-05,0.03933950419812366,0.6870245171384379
-4.044e-05,0.01456617277117602,0.6765560706879598
-4.043e-05,0.01456617277117763,0.6591086599371692
-4.042e-05,0.01810522011788121,0.6730665885377941
-4.041e-05,0.01456617277117602,0.669577106387641
-4.04e-05,0.02518331481129643,0.669577106387641
-4.039e-05,0.01456617277117602,0.669577106387641
-4.038e-05,0.0393395041981124,0.6660876242374831
-4.037e-05,0.02872236215800324,0.6765560706879598
-4.036e-05,0.02518331481129643,0.669577106387641
-4.035e-05,0.02164426746458963,0.6730665885378004
-4.034e-05,0.02164426746458963,0.6695771063876489
-4.033e-05,0.02164426746458963,0.6870245171384379
-4.032e-05,0.02518331481129643,0.6660876242374816
-4.031e-05,0.03580045685141686,0.6591086599371628
-4.03e-05,0.01102712542447565,0.6521296956368489
-4.029e-05,0.02518331481129643,0.6625981420873223
-4.028e-05,0.03580045685141686,0.669577106387641
-4.027e-05,0.02518331481129643,0.6800455528381192
-4.026e-05,0.01810522011788121,0.6625981420873223
-4.025e-05,0.01456617277117763,0.6625981420873223
-4.024e-05,0.01102712542446921,0.6730665885378004
-4.023e-05,0.03580045685141686,0.6870245171384379
-4.022e-05,0.02164426746458963,0.6800455528381192
-4.021e-05,0.000409983384358447,0.6974929635889082
-4.02e-05,0.02872236215800324,0.6591086599371628
-4.019e-05,0.02164426746458963,0.669577106387641
-4.018e-05,0.03226140950471005,0.6765560706879598
-4.017e-05,0.01810522011788926,0.6800455528381176
-4.016e-05,0.03580045685141686,0.6835350349882786
-4.015e-05,0.01810522011788282,0.6765560706879598
-4.014e-05,0.01810522011788282,0.6625981420873223
-4.013e-05,0.02164426746458319,0.6765560706879582
-4.012e-05,0.007488078077762405,0.6730665885378004
-4.011e-05,0.02518331481129643,0.6730665885378004
-4.01e-05,0.01810522011788282,0.6835350349882786
-4.009e-05,0.01456617277117924,0.6765560706879598
-4.008e-05,0.02164426746458641,0.6765560706879598
-4.007e-05,0.01810522011788282,0.6765560706879598
-4.006e-05,0.01456617277117602,0.6730665885378004
-4.005e-05,0.03226140950470683,0.6765560706879565
-4.004e-05,0.02518331481129965,0.6695771063876442
-4.003e-05,0.02164426746458963,0.669577106387641
-4.002e-05,0.04287855154483047,0.6765560706879598
-4.001e-05,0.007488078077762405,0.6940034814387568
-4e-05,0.03933950419810918,0.6765560706879676
-3.999e-05,0.01456617277117602,0.6730665885378004
-3.998e-05,0.02872236215800324,0.6556191777870034
-3.997e-05,0.03226140950471005,0.6835350349882786
-3.996e-05,0.04287855154482564,0.6905139992885958
-3.995e-05,0.03226140950471005,0.6870245171384379
-3.994e-05,0.02164426746458963,0.6625981420873223
-3.993e-05,0.03226140950471005,0.6870245171384379
-3.992e-05,0.03226140950471005,0.6695771063876553
-3.991e-05,0.03226140950471005,0.7009824457390612
-3.99e-05,0.01456617277117602,0.6940034814387568
-3.989e-05,0.01810522011788282,0.6765560706879598
-3.988e-05,0.03580045685140881,0.6695771063876442
-3.987e-05,0.01810522011789087,0.6765560706879565
-3.986e-05,0.02872236215800324,0.6660876242374816
-3.985e-05,0.02518331481129643,0.6660876242374816
-3.984e-05,0.02164426746458963,0.6765560706879598
-3.983e-05,0.02518331481129482,0.6660876242374864
-3.982e-05,0.03580045685141686,0.6800455528381192
-3.981e-05,0.01810522011788282,0.669577106387641
-3.98e-05,0.03226140950471005,0.6870245171384379
-3.979e-05,0.02164426746459124,0.6835350349882834
-3.978e-05,0.02518331481129643,0.6940034814387568
-3.977e-05,0.02872236215800324,0.6870245171384379
-3.976e-05,0.02518331481129643,0.6835350349882786
-3.975e-05,0.03933950419811883,0.6800455528381207
-3.974e-05,0.02872236215800807,0.6835350349882771
-3.973e-05,0.02518331481129643,0.6905139992885974
-3.972e-05,0.03226140950471005,0.669577106387641
-3.971e-05,0.02164426746459606,0.6730665885378052
-3.97e-05,0.03580045685141042,0.6835350349882738
-3.969e-05,0.01102712542446921,0.6660876242374816
-3.968e-05,0.02872236215800324,0.6625981420873223
-3.967e-05,0.02164426746458963,0.6905139992885974
-3.966e-05,0.04641759889152601,0.6835350349882818
-3.965e-05,0.01456617277117602,0.6800455528381192
-3.964e-05,0.02164426746458963,0.6905139992885974
-3.963e-05,0.02518331481129643,0.6660876242374816
-3.962e-05,0.02872236215800968,0.6625981420873286
-3.961e-05,0.04287855154483047,0.6765560706879598
-3.96e-05,0.03226140950471005,0.6660876242374816
-3.959e-05,0.03580045685141686,0.6765560706879598
-3.958e-05,0.01456617277118085,0.6660876242374895
-3.957e-05,0.02518331481129161,0.6835350349882707
-3.956e-05,0.02518331481129643,0.6800455528381192
-3.955e-05,0.03933950419812366,0.6730665885378004
-3.954e-05,0.03933950419811883,0.6800455528381113
-3.953e-05,0.02872236215800807,0.6625981420873301
-3.952e-05,0.03580045685141686,0.6765560706879598
-3.951e-05,0.007488078077762405,0.6905139992885974
-3.95e-05,0.01456617277117602,0.6625981420873223
-3.949e-05,0.02518331481129161,0.6695771063876378
-3.948e-05,0.02164426746458963,0.669577106387641
-3.947e-05,0.02872236215800324,0.6730665885378004
-3.946e-05,0.02164426746458963,0.6765560706879598
-3.945e-05,0.02164426746459124,0.6800455528381144
-3.944e-05,0.02518331481129643,0.669577106387641
-3.943e-05,0.01456617277117602,0.6730665885378004
-3.942e-05,0.02518331481129643,0.6730665885378004
-3.941e-05,0.02164426746459928,0.6835350349882771
-3.94e-05,0.04287855154483047,0.6800455528381192
-3.939e-05,0.02164426746458963,0.6660876242374816
-3.938e-05,0.02164426746458963,0.6660876242374816
-3.937e-05,0.02164426746458319,0.6765560706879582
-3.936e-05,0.007488078077768842,0.673066588537802
-3.935e-05,0.01102712542446921,0.6521296956368441
-3.934e-05,0.03933950419812366,0.6625981420873223
-3.933e-05,0.003949030731055598,0.6730665885378004
-3.932e-05,0.01456617277117119,0.680045552838116
-3.931e-05,0.01456617277117602,0.6800455528381192
-3.93e-05,0.02518331481129643,0.6765560706879598
-3.929e-05,0.02518331481129643,0.6870245171384379
-3.928e-05,0.02164426746458963,0.662598142087327
-3.927e-05,0.02164426746458963,0.6730665885378004
-3.926e-05,0.01456617277117602,0.6660876242374816
-3.925e-05,0.03226140950471005,0.6486402134866847
-3.924e-05,0.03933950419811239,0.6660876242374879
-3.923e-05,0.01456617277117602,0.6800455528381192
-3.922e-05,0.03580045685141686,0.669577106387641
-3.921e-05,0.003949030731055598,0.669577106387641
-3.92e-05,0.02164426746458963,0.6835350349882818
-3.919e-05,0.02164426746458963,0.6905139992885941
-3.918e-05,0.02872236215800324,0.6765560706879598
-3.917e-05,0.01810522011788282,0.6556191777870034
-3.916e-05,0.02164426746458963,0.6730665885378004
-3.915e-05,0.03226140950470522,0.6660876242374848
-3.914e-05,0.02164426746458963,0.6765560706879598
-3.913e-05,0.02872236215800324,0.6835350349882786
-3.912e-05,0.03226140950471005,0.6591086599371628
-3.911e-05,0.02872236215800485,0.6695771063876362
-3.91e-05,0.03580045685141686,0.669577106387641
-3.909e-05,0.02164426746458963,0.6835350349882786
-3.908e-05,0.01810522011788282,0.6730665885378004
-3.907e-05,0.01456617277116958,0.680045552838124
-3.906e-05,0.000409983384348792,0.6905139992885974
-3.905e-05,0.02164426746458963,0.6591086599371628
-3.904e-05,0.02164426746458963,0.6870245171384379
-3.903e-05,0.02518331481130126,0.6695771063876395
-3.902e-05,0.03580045685141203,0.6660876242374831
-3.901e-05,0.03580045685141686,0.6835350349882786
-3.9e-05,0.03226140950471005,0.669577106387641
-3.899e-05,0.02518331481129161,0.669577106387641
-3.898e-05,0.01456617277118085,0.669577106387641
-3.897e-05,0.02518331481129643,0.6730665885378004
-3.896e-05,0.02518331481129643,0.6870245171384379
-3.895e-05,0.02872236215800324,0.6835350349882786
-3.894e-05,0.03226140950470844,0.676556070687963
-3.893e-05,0.01810522011788282,0.6765560706879598
-3.892e-05,0.01456617277117602,0.6800455528381192
-3.891e-05,0.007488078077762405,0.6591086599371628
-3.89e-05,0.02872236215799359,0.6730665885377989
-3.889e-05,0.007488078077762405,0.669577106387641
-3.888e-05,0.02518331481129643,0.6835350349882786
-3.887e-05,0.04641759889153727,0.6660876242374816
-3.886e-05,0.01456617277118728,0.6800455528381176
-3.885e-05,0.0393395041981124,0.6765560706879613
-3.884e-05,0.02518331481129643,0.6905139992885974
-3.883e-05,0.05349569358495088,0.6974929635889161
-3.882e-05,0.06411283562505682,0.707961410039388
-3.881e-05,0.03226140950472453,0.6940034814387631
-3.88e-05,0.01102712542446921,0.6277033205857283
-3.879e-05,-0.0526757268162533,0.589319016933975
-3.878e-05,-0.02436334804259885,0.6137453919850907
-3.877e-05,0.06765188297173627,0.7009824457390359
-3.876e-05,0.09596426174543256,0.7707720887422633
-3.875e-05,0.08534711970531214,0.7707720887422633
-3.874e-05,0.03226140950471005,0.7009824457390755
-3.873e-05,-0.03498049008271927,0.6172348741352343
-3.872e-05,-0.03498049008271927,0.5823400526336562
-3.871e-05,-0.01020715865577163,0.6207243562854096
-3.87e-05,0.02872236215800324,0.669577106387641
-3.869e-05,0.06057378827837255,0.7288983029403395
-3.868e-05,0.07826902501189048,0.7044719278892461
-3.867e-05,0.04995664623824408,0.7149403743397131
-3.866e-05,0.04641759889153727,0.7009824457390755
-3.865e-05,0.003949030731049161,0.6695771063876284
-3.864e-05,-0.01020715865576519,0.6416612491863786
-3.863e-05,0.000409983384348792,0.6242138384355689
-3.862e-05,0.007488078077762405,0.6486402134866847
-3.861e-05,0.03226140950471005,0.6905139992885974
-3.86e-05,0.05349569358494123,0.6835350349882818
-3.859e-05,0.05349569358495088,0.7149403743397131
-3.858e-05,0.06765188297177811,0.6835350349882786
-3.857e-05,0.03580045685141686,0.6800455528381192
-3.856e-05,0.01810522011788282,0.6556191777870066
-3.855e-05,0.01810522011788282,0.6625981420873223
-3.854e-05,0.007488078077762405,0.6381717670362065
-3.853e-05,0.01102712542446921,0.6591086599371628
-3.852e-05,0.04641759889154049,0.6765560706879804
-3.851e-05,0.05349569358494766,0.7219193386400112
-3.85e-05,0.04995664623824408,0.704471927889235
-3.849e-05,0.03933950419812366,0.6905139992885974
-3.848e-05,0.03226140950470844,0.6695771063876378
-3.847e-05,0.02872236215800485,0.6625981420873255
-3.846e-05,-0.02082430069589205,0.6625981420873223
-3.845e-05,0.007488078077762405,0.6486402134866847
-3.844e-05,0.02164426746458963,0.6660876242374816
-3.843e-05,0.03933950419811562,0.6940034814387441
-3.842e-05,0.05703474093165769,0.7114508921895537
-3.841e-05,0.06765188297177811,0.7114508921895537
-3.84e-05,0.03933950419812366,0.6835350349882786
-3.839e-05,0.003949030731055598,0.6730665885377941
-3.838e-05,0.003949030731055598,0.6591086599371628
-3.837e-05,-0.003129063962358014,0.6416612491863659
-3.836e-05,0.02164426746458963,0.6521296956368441
-3.835e-05,0.02518331481130287,0.6800455528381255
-3.834e-05,0.03933950419812366,0.6940034814387568
-3.833e-05,0.02518331481129643,0.6800455528381192
-3.832e-05,0.03933950419812366,0.704471927889235
-3.831e-05,0.03580045685141042,0.6974929635889018
-3.83e-05,0.02164426746459606,0.6660876242374959
