#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244626787
#Date Time: 2025-11-05 13:30:27.793
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.095395348837209e-05,0.01456617277117602,0.6765560706879598
-4.094395348837209e-05,0.03580045685141686,0.6800455528381192
-4.093395348837209e-05,0.01456617277118246,0.6870245171384316
-4.092395348837209e-05,0.0287223621579968,0.6730665885378068
-4.091395348837209e-05,0.01456617277117602,0.6835350349882786
-4.090395348837209e-05,0.01456617277117602,0.669577106387641
-4.089395348837209e-05,0.01810522011788282,0.6870245171384379
-4.088395348837209e-05,0.02518331481129321,0.6835350349882802
-4.087395348837209e-05,0.04641759889153727,0.6730665885378004
-4.086395348837209e-05,0.02518331481129643,0.6835350349882786
-4.085395348837209e-05,0.02872236215800324,0.6730665885378004
-4.084395348837209e-05,0.04995664623823442,0.6870245171384395
-4.083395348837209e-05,0.02872236215800324,0.6905139992885974
-4.082395348837209e-05,0.01102712542446921,0.6905139992885974
-4.081395348837209e-05,0.02518331481129643,0.6765560706879598
-4.080395348837209e-05,0.02872236215799681,0.6940034814387536
-4.079395348837209e-05,0.01456617277118246,0.6870245171384411
-4.078395348837209e-05,0.04641759889153727,0.6765560706879598
-4.077395348837209e-05,0.02164426746458963,0.6800455528381192
-4.076395348837209e-05,0.02164426746458802,0.7044719278892206
-4.075395348837209e-05,0.01810522011788443,0.6730665885378148
-4.074395348837209e-05,0.01456617277117602,0.6800455528381192
-4.073395348837209e-05,0.02872236215800324,0.6800455528381192
-4.072395348837209e-05,0.01810522011788282,0.6625981420873223
-4.071395348837209e-05,0.01456617277117763,0.6940034814387425
-4.070395348837209e-05,0.007488078077762405,0.6730665885378004
-4.069395348837209e-05,0.02164426746458963,0.6870245171384379
-4.068395348837209e-05,0.01810522011788282,0.6730665885378004
-4.067395348837209e-05,0.02164426746458802,0.673066588537802
-4.066395348837209e-05,0.01810522011788282,0.6765560706879598
